City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Yamnytsya,UA,2021-02-06 19:11:31,48.9897,24.7075,270.15,93,75,2.08
593,Natal,BR,2021-02-06 19:11:23,-5.795,-35.2094,304.15,58,40,4.63
594,Vanimo,PG,2021-02-06 19:11:31,-2.6741,141.3028,298.08,87,100,2.29
595,Buinsk,RU,2021-02-06 19:11:31,54.95,48.2833,256.15,71,99,5.0
596,Mattru,SL,2021-02-06 19:11:31,7.6244,-11.8332,301.33,59,67,3.24
597,Talcahuano,CL,2021-02-06 19:11:31,-36.7167,-73.1167,290.15,82,90,3.6
598,Kolyvan,RU,2021-02-06 19:11:31,55.3053,82.7391,271.15,86,0,4.0
599,Opuwo,NA,2021-02-06 19:11:31,-18.0607,13.84,298.74,42,96,3.69
600,Juneau,US,2021-02-06 19:11:32,58.3019,-134.4197,267.15,68,75,2.06
601,Kuching,MY,2021-02-06 19:11:32,1.55,110.3333,297.15,100,40,0.62
602,Serabu,SL,2021-02-06 19:11:32,7.7958,-12.0536,301.72,60,79,3.16
603,Goundam,ML,2021-02-06 19:11:32,16.4145,-3.6708,302.91,14,100,3.2
604,Shuangyang,CN,2021-02-06 19:11:32,43.5242,125.6736,251.15,77,3,3.0
605,Pitimbu,BR,2021-02-06 19:11:32,-7.4706,-34.8086,303.15,62,20,4.63
606,Khakhea,BW,2021-02-06 19:11:32,-24.6895,23.494,293.35,88,5,3.87
607,Lavrentiya,RU,2021-02-06 19:11:32,65.5833,-171.0,252.15,79,0,1.41
608,Fort Pierce,US,2021-02-06 19:11:32,27.4467,-80.3256,301.48,73,90,5.66
609,Kanye,BW,2021-02-06 19:11:32,-24.9667,25.3327,289.2,100,100,2.52
610,Taltal,CL,2021-02-06 19:11:33,-25.4,-70.4833,294.11,58,22,2.57
611,Biu,NG,2021-02-06 19:11:33,10.6129,12.1946,297.33,19,0,4.94
612,Beaverlodge,CA,2021-02-06 19:11:33,55.2166,-119.4361,245.15,69,40,2.06
613,Port Hedland,AU,2021-02-06 19:11:33,-20.3167,118.5667,298.15,88,40,2.06
614,Okhotsk,RU,2021-02-06 19:09:51,59.3833,143.3,255.61,89,92,4.37
615,Surgut,RU,2021-02-06 19:11:33,61.25,73.4167,274.15,100,90,4.0
616,Deep River,CA,2021-02-06 19:11:33,46.1001,-77.4995,268.15,54,75,5.14
617,Homer,US,2021-02-06 19:11:33,59.6425,-151.5483,274.15,86,1,2.06
618,Kupang,ID,2021-02-06 19:11:33,-10.1667,123.5833,299.59,83,100,3.87
619,Port Macquarie,AU,2021-02-06 19:11:33,-31.4333,152.9167,294.15,100,90,2.57
620,Troitsko-Pechorsk,RU,2021-02-06 19:11:34,62.7084,56.1964,249.2,90,100,5.42
621,Turukhansk,RU,2021-02-06 19:11:34,65.8167,87.9833,252.27,91,100,6.52
622,Kidal,ML,2021-02-06 19:11:34,18.4411,1.4078,297.97,16,25,4.52
623,Krasnoselkup,RU,2021-02-06 19:11:34,65.7,82.4667,255.66,93,100,6.78
624,Kapit,MY,2021-02-06 19:11:34,2.0167,112.9333,296.61,95,100,0.26
625,Balestrand,NO,2021-02-06 19:11:34,61.2076,6.5334,259.26,83,0,1.34
626,Warrington,GB,2021-02-06 19:11:34,53.3925,-2.5802,278.15,87,75,8.23
627,Namie,JP,2021-02-06 19:11:34,37.4833,141.0,276.48,79,0,4.63
628,Lensk,RU,2021-02-06 19:11:34,60.7253,114.9278,253.04,90,76,1.48
629,Verkhnyaya Inta,RU,2021-02-06 19:11:35,65.9811,60.3094,239.66,84,59,4.56
630,Gigmoto,PH,2021-02-06 19:11:35,13.7796,124.39,298.99,85,60,5.43
631,Venado Tuerto,AR,2021-02-06 19:11:35,-33.7456,-61.9688,304.82,44,0,1.79
632,Valdivia,CL,2021-02-06 19:07:30,-39.8142,-73.2459,301.15,51,0,3.6
633,Bani,DO,2021-02-06 19:11:35,18.2833,-70.3333,305.15,58,20,6.17
634,Hirekerur,IN,2021-02-06 19:11:35,14.4667,75.3833,293.77,37,98,2.39
635,Rawah,IQ,2021-02-06 19:11:35,34.4816,41.9093,287.09,74,42,3.23
636,Shuyskoye,RU,2021-02-06 19:11:36,59.3736,41.0305,253.5,90,100,4.21
637,Suntar,RU,2021-02-06 19:11:36,62.1444,117.6319,242.84,87,96,1.14
638,Mariinsk,RU,2021-02-06 19:11:36,56.2139,87.7472,271.48,97,100,3.68
639,Ewo,CG,2021-02-06 19:11:36,-0.8725,14.8206,298.17,80,100,1.84
640,Varena,LT,2021-02-06 19:11:36,54.2167,24.5667,257.15,85,0,3.09
641,Thakurgaon,BD,2021-02-06 19:11:36,26.0333,88.4667,288.35,63,88,2.88
642,Abnub,EG,2021-02-06 19:11:36,27.2696,31.1511,288.15,67,0,4.63
643,Marzuq,YE,2021-02-06 19:11:36,14.4,46.4667,288.69,74,0,2.35
644,Zhuhai,CN,2021-02-06 19:11:36,22.2769,113.5678,293.15,88,0,1.03
645,Ulladulla,AU,2021-02-06 19:11:36,-35.35,150.4667,290.93,88,47,3.09
646,Lukovetskiy,RU,2021-02-06 19:11:36,64.2956,41.9211,260.15,72,40,5.0
647,Dekar,BW,2021-02-06 19:11:10,-21.5333,21.9333,294.29,87,100,4.26
648,Valle De Allende,MX,2021-02-06 19:11:37,26.9333,-105.4,293.96,19,0,4.61
649,Shagonar,RU,2021-02-06 19:11:37,51.5333,92.8,258.23,91,99,1.04
650,Krasni Okny,UA,2021-02-06 19:11:37,47.5404,29.46,269.98,93,100,2.24
651,Pervomayskoye,RU,2021-02-06 19:11:37,43.919,46.7102,276.8,75,99,4.1
652,Damara,CF,2021-02-06 19:11:37,4.9608,18.7035,298.77,24,29,0.98
653,Olinda,BR,2021-02-06 19:11:37,-8.0089,-34.8553,301.15,61,40,4.12
654,Strezhevoy,RU,2021-02-06 19:11:37,60.7333,77.5889,273.15,93,90,4.0
655,Alekseyevsk,RU,2021-02-06 19:11:37,57.8406,108.3492,258.15,93,100,2.17
656,Songjianghe,CN,2021-02-06 19:07:47,42.1859,127.479,259.5,96,99,0.64
657,Peace River,CA,2021-02-06 19:11:38,56.2501,-117.286,242.15,69,1,1.54
658,Nata,PA,2021-02-06 19:11:38,8.3333,-80.5167,301.15,78,40,3.09
659,Batemans Bay,AU,2021-02-06 19:08:57,-35.7167,150.1833,289.82,94,10,1.34
660,Maniitsoq,GL,2021-02-06 19:11:38,65.4167,-52.9,269.35,79,0,8.95
661,Galesong,ID,2021-02-06 19:11:38,-5.3166,119.3661,296.15,100,100,1.03
662,Shibukawa,JP,2021-02-06 19:11:38,36.4833,139.0,275.93,65,0,2.24
663,Tlanchinol,MX,2021-02-06 19:11:38,20.9833,-98.65,297.69,54,3,2.58
664,Scarborough,GB,2021-02-06 19:11:38,54.2797,-0.4044,275.93,90,100,4.47
665,Jimenez,MX,2021-02-06 19:11:38,28.3333,-105.4,288.15,20,1,7.2
666,Viedma,AR,2021-02-06 19:11:38,-40.8135,-62.9967,298.71,47,0,0.45
667,Spornoye,RU,2021-02-06 19:11:39,50.8448,37.2913,263.15,79,75,8.0
668,Beeville,US,2021-02-06 19:11:39,28.4008,-97.7483,291.15,82,90,3.6
669,Westport,US,2021-02-06 19:09:50,41.1415,-73.3579,280.15,39,40,9.26
670,Ban Nahin,LA,2021-02-06 19:11:39,18.2418,104.2122,290.01,82,0,1.67
671,San Quintin,MX,2021-02-06 19:09:47,30.4833,-115.95,290.87,58,0,2.08
672,Lagos,NG,2021-02-06 19:08:49,6.5833,3.75,300.88,80,97,3.6
673,Dabat,ET,2021-02-06 19:11:39,12.9842,37.765,279.55,54,0,1.32
674,Beira,MZ,2021-02-06 19:08:59,-19.8436,34.8389,301.15,89,40,2.06
675,Yantal,RU,2021-02-06 19:11:39,56.8471,105.2542,259.27,93,100,1.76
676,Milton,US,2021-02-06 19:11:40,34.1322,-84.3007,282.59,42,100,1.34
677,Mecca,SA,2021-02-06 19:11:40,21.4267,39.8261,293.0,55,0,4.22
678,Quilali,NI,2021-02-06 19:11:40,13.567,-86.026,297.15,64,40,2.06
679,Seoul,KR,2021-02-06 19:11:13,37.5683,126.9778,280.15,93,75,0.51
680,Churapcha,RU,2021-02-06 19:11:40,62.0025,132.4325,237.56,84,100,0.77
681,Mananjary,MG,2021-02-06 19:11:40,-21.2167,48.3333,299.88,84,100,5.04
682,Mutsu,JP,2021-02-06 19:11:40,41.2894,141.2169,273.71,66,71,0.89
683,Agadez,NE,2021-02-06 19:11:40,19.75,10.25,292.96,22,71,3.69
684,Volchikha,RU,2021-02-06 19:11:40,52.0333,80.3833,270.06,92,0,7.06
685,Swellendam,ZA,2021-02-06 19:11:41,-34.0226,20.4417,293.15,77,100,2.06
686,Zhuji,CN,2021-02-06 19:10:01,29.7188,120.2423,285.37,100,0,1.0
687,Zilair,RU,2021-02-06 19:11:41,52.2332,57.4392,255.57,92,100,7.94
688,Narsaq,GL,2021-02-06 19:11:41,60.9167,-46.05,274.15,29,20,6.69
689,Kijang,KR,2021-02-06 19:11:41,35.2442,129.2139,275.15,87,79,0.51
690,Vitim,RU,2021-02-06 19:11:41,59.4511,112.5578,257.47,92,100,2.49
691,Hirado,JP,2021-02-06 19:11:41,33.3597,129.5531,280.93,93,8,1.79
692,Villa Del Rosario,CO,2021-02-06 19:11:41,7.8339,-72.4742,305.15,51,40,4.12
693,Labuhan,ID,2021-02-06 19:11:41,-6.8844,112.2051,298.61,86,0,4.51
694,Igrim,RU,2021-02-06 19:11:41,63.1906,64.4162,245.52,88,100,6.13
695,Tygda,RU,2021-02-06 19:11:41,53.1167,126.3333,244.81,84,0,2.11
696,Geneva,US,2021-02-06 19:11:42,41.8875,-88.3054,261.48,66,90,5.14
697,Gladstone,AU,2021-02-06 19:11:42,-23.85,151.25,297.15,78,40,1.54
698,Rawson,AR,2021-02-06 19:11:42,-43.3002,-65.1023,291.25,58,100,11.26
699,Saint Anthony,US,2021-02-06 19:11:42,45.0205,-93.218,256.15,50,20,8.23
700,Opunake,NZ,2021-02-06 19:11:42,-39.4556,173.8583,287.04,96,91,0.45
701,Villa Maria,AR,2021-02-06 19:11:42,-32.4075,-63.2402,307.63,16,0,4.4
702,Chapais,CA,2021-02-06 19:11:42,49.7834,-74.8492,265.15,67,75,5.66
703,Tabat,ID,2021-02-06 19:11:42,-2.635,115.2274,296.87,96,100,0.06
704,Winslow,US,2021-02-06 19:11:43,35.0242,-110.6974,282.15,27,1,0.77
705,Ajdabiya,LY,2021-02-06 19:11:43,30.7554,20.2263,291.96,35,0,3.95
706,Edeia,BR,2021-02-06 19:11:43,-17.3383,-49.9314,300.36,78,97,2.67
707,Henties Bay,NA,2021-02-06 19:09:41,-22.116,14.2845,290.93,88,17,1.34
708,Guadix,ES,2021-02-06 19:11:43,37.2993,-3.1392,281.48,65,19,3.58
709,Moranbah,AU,2021-02-06 19:11:43,-22.0016,148.0466,297.58,81,100,4.24
710,Jizan,SA,2021-02-06 19:11:43,17.3333,42.6667,298.15,73,0,1.54
711,Hoquiam,US,2021-02-06 19:11:43,46.9809,-123.8893,281.48,100,90,11.32
712,Bilibino,RU,2021-02-06 19:11:43,68.0546,166.4372,250.25,82,0,1.08
713,Krasnaya Gorbatka,RU,2021-02-06 19:11:43,55.8703,41.7641,252.09,90,100,3.88
714,Morro Bay,US,2021-02-06 19:11:44,35.3658,-120.8499,294.15,30,1,3.09
715,Storforshei,NO,2021-02-06 19:11:44,66.4043,14.5233,263.71,85,0,1.54
716,Salym,RU,2021-02-06 19:11:44,60.0625,71.4789,274.51,97,100,5.27
717,Yenagoa,NG,2021-02-06 19:11:44,4.9247,6.2642,301.0,76,0,3.79
718,Manicore,BR,2021-02-06 19:11:44,-5.8092,-61.3003,298.93,92,93,1.94
719,Ahipara,NZ,2021-02-06 19:11:44,-35.1667,173.1667,288.71,85,87,2.43
720,Namtsy,RU,2021-02-06 19:11:44,62.7161,129.6658,231.15,60,93,2.0
721,Saharanpur,IN,2021-02-06 19:11:44,29.9667,77.55,284.16,66,0,2.79
722,Guarapuava,BR,2021-02-06 19:11:45,-25.3953,-51.4581,299.01,31,0,1.99
723,Tecpan,GT,2021-02-06 19:11:45,14.7623,-90.9947,298.15,44,0,6.17
724,Annau,TM,2021-02-06 19:11:45,37.8876,58.516,283.15,76,90,2.06
725,Oliveira Do Hospital,PT,2021-02-06 19:11:45,40.3618,-7.8601,281.48,92,43,1.03
726,Necochea,AR,2021-02-06 19:11:45,-38.5473,-58.7368,295.29,56,0,6.6
727,Shubarshi,KZ,2021-02-06 19:11:45,48.5872,57.1869,263.64,95,83,6.58
728,Balabac,PH,2021-02-06 19:11:45,7.9868,117.0645,299.93,81,100,5.93
729,Chumikan,RU,2021-02-06 19:11:45,54.7183,135.315,250.03,81,100,6.1
730,Loandjili,CG,2021-02-06 19:11:46,-4.7561,11.8578,302.15,79,20,4.63
731,Baculin,PH,2021-02-06 19:11:46,7.4525,126.5842,298.37,79,100,4.62
732,Nouakchott,MR,2021-02-06 19:11:46,18.0858,-15.9785,296.15,31,100,5.66
733,Ulaangom,MN,2021-02-06 19:11:46,49.9811,92.0667,251.28,89,40,0.91
734,Shingu,JP,2021-02-06 19:11:46,33.7333,135.9833,280.01,80,0,2.9
735,Gimli,CA,2021-02-06 19:11:35,50.6336,-96.9907,247.15,53,99,5.14
736,Mingguang,CN,2021-02-06 19:11:46,32.7802,117.9638,282.76,65,73,2.22
737,Waw,SS,2021-02-06 19:11:46,7.7029,27.9953,294.66,21,100,2.29
738,Labuan,MY,2021-02-06 19:11:47,5.2767,115.2417,300.15,89,20,1.03
739,Izvestkovyy,RU,2021-02-06 19:11:47,48.9833,131.55,248.96,87,100,1.48
740,Kisanga,TZ,2021-02-06 19:11:47,-7.4362,37.7034,298.34,79,94,1.93
741,Champerico,GT,2021-02-06 19:11:47,14.3,-91.9167,305.15,48,20,3.09
742,Huarmey,PE,2021-02-06 19:11:02,-10.0681,-78.1522,297.51,65,21,4.66
743,Akyab,MM,2021-02-06 19:11:47,20.15,92.9,291.32,65,0,3.17
744,Nogales,MX,2021-02-06 19:11:47,31.3086,-110.9422,290.37,25,1,2.57
745,Morrisburg,CA,2021-02-06 19:08:55,44.9001,-75.1826,269.15,50,75,10.29
746,Hovd,MN,2021-02-06 19:11:47,48.0056,91.6419,260.59,91,77,0.59
747,Rincon,US,2021-02-06 19:11:48,32.296,-81.2354,283.15,81,90,3.09
748,Umm Lajj,SA,2021-02-06 19:11:48,25.0213,37.2685,296.18,49,0,6.08
749,Salisbury,GB,2021-02-06 19:11:48,51.0693,-1.7957,277.15,93,20,3.09
750,Shirokiy,RU,2021-02-06 19:11:48,49.758,129.523,244.61,87,39,3.17
751,Aguimes,ES,2021-02-06 19:11:48,27.9054,-15.4461,290.93,63,40,4.12
752,Kalevala,RU,2021-02-06 19:11:48,65.2,31.1667,264.43,94,67,4.47
753,Palana,RU,2021-02-06 19:11:48,59.1167,159.9667,261.15,95,100,8.93
754,Flores Da Cunha,BR,2021-02-06 19:11:48,-29.0289,-51.1817,298.15,24,28,3.13
755,Kununurra,AU,2021-02-06 19:11:48,-15.7667,128.7333,300.15,100,40,3.09
756,Awbari,LY,2021-02-06 19:11:49,26.5921,12.7805,292.3,24,68,5.94
757,Baghdad,IQ,2021-02-06 19:11:12,33.3406,44.4009,287.15,94,90,4.12
758,Bathsheba,BB,2021-02-06 19:11:49,13.2167,-59.5167,302.15,54,20,8.23
759,Wanning,CN,2021-02-06 19:11:49,18.8003,110.3967,292.7,88,9,1.31
760,Thaba Nchu,ZA,2021-02-06 19:11:49,-29.2093,26.839,293.15,73,78,3.09
761,Gulbene,LV,2021-02-06 19:11:49,57.1777,26.7529,257.41,95,68,2.31
762,Newport,GB,2021-02-06 19:09:24,51.5877,-2.9984,277.59,91,0,5.48
763,Itacare,BR,2021-02-06 19:11:49,-14.2775,-38.9967,302.15,74,20,3.09
764,Walvis Bay,NA,2021-02-06 19:11:49,-22.9575,14.5053,291.15,82,0,3.6
765,Sur,OM,2021-02-06 19:11:50,22.5667,59.5289,290.94,64,0,3.04
766,Puerto Baquerizo Moreno,EC,2021-02-06 19:11:50,-0.9,-89.6,301.15,83,75,5.14
767,Hualmay,PE,2021-02-06 19:11:50,-11.0964,-77.6139,297.16,66,76,4.28
768,Likasi,CD,2021-02-06 19:11:50,-10.9814,26.7333,292.5,95,100,2.18
769,Tema,GH,2021-02-06 19:11:50,5.667,-0.0166,302.15,84,75,7.2
770,Bodden Town,KY,2021-02-06 19:11:50,19.2833,-81.25,303.15,70,40,6.69
771,Constantine,DZ,2021-02-06 19:11:50,36.365,6.6147,292.15,20,75,7.72
772,Fukue,JP,2021-02-06 19:09:42,32.6881,128.8419,286.36,70,0,6.39
773,Xining,CN,2021-02-06 19:11:50,36.6167,101.7667,267.88,65,100,0.63
774,Grande-Synthe,FR,2021-02-06 19:09:14,51.0154,2.2998,278.15,97,100,3.13
775,Carnot,CF,2021-02-06 19:11:50,4.9409,15.8665,298.76,37,30,0.96
776,Kachiry,KZ,2021-02-06 19:11:51,53.0675,76.1036,271.1,96,100,7.48
777,Kysyl-Syr,RU,2021-02-06 19:11:51,63.8986,122.7617,234.42,81,26,2.4
778,Port Blair,IN,2021-02-06 19:11:51,11.6667,92.75,299.03,76,39,3.57
779,Big Rapids,US,2021-02-06 19:11:51,43.6981,-85.4837,263.71,73,90,6.69
780,Lalibela,ET,2021-02-06 19:11:51,12.0333,39.0333,287.26,37,100,0.88
781,Tambacounda,SN,2021-02-06 19:11:51,13.7539,-13.7586,299.15,36,0,5.14
782,Cortez,US,2021-02-06 19:11:51,37.3489,-108.5859,278.15,36,1,2.36
783,Sawakin,SD,2021-02-06 19:11:51,19.1059,37.3321,296.01,56,0,3.06
784,Taywarah,AF,2021-02-06 19:11:51,33.35,64.4167,274.52,72,0,1.21
785,Jalu,LY,2021-02-06 19:11:51,29.0331,21.5482,290.57,35,0,3.86
786,Monrovia,LR,2021-02-06 19:11:35,6.3005,-10.7969,299.15,89,40,1.54
787,San Isidro,PE,2021-02-06 19:11:52,-12.1167,-77.05,299.15,61,0,4.12
788,Lebyazhye,RU,2021-02-06 19:11:52,55.2689,66.4947,273.61,97,100,7.22
789,Dakar,SN,2021-02-06 19:11:52,14.6937,-17.4441,291.15,72,0,6.17
790,Corinto,GR,2021-02-06 19:11:52,37.9407,22.9573,287.04,51,0,0.89
791,Ukholovo,RU,2021-02-06 19:11:52,53.7929,40.4892,258.15,70,100,4.48
792,Port-Cartier,CA,2021-02-06 19:11:52,50.0334,-66.8654,272.59,93,100,0.51
793,Norwalk,US,2021-02-06 19:11:52,33.9022,-118.0817,292.59,52,1,0.88
794,Pangnirtung,CA,2021-02-06 19:11:52,66.1451,-65.7125,262.15,79,75,3.6
795,Roma,US,2021-02-06 19:11:52,43.2128,-75.4557,272.15,40,20,8.23
796,Astoria,US,2021-02-06 19:11:53,46.1879,-123.8313,281.48,100,90,10.29
797,Lahaina,US,2021-02-06 19:11:53,20.8783,-156.6825,294.15,68,20,1.66
798,Atasu,KZ,2021-02-06 19:11:53,48.6814,71.6433,275.02,99,100,11.94
799,Tikaitnagar,IN,2021-02-06 19:11:53,26.95,81.5833,285.1,58,0,3.47
800,Terrace,CA,2021-02-06 19:08:32,54.5163,-128.6035,272.15,100,75,1.03
801,Cavalcante,BR,2021-02-06 19:11:53,-13.7975,-47.4583,294.07,94,100,1.8
802,Chau Doc,VN,2021-02-06 19:11:53,10.7,105.1167,295.49,86,54,2.74
803,Thinadhoo,MV,2021-02-06 19:11:53,0.5333,72.9333,300.81,75,11,6.26
804,Kanchanaburi,TH,2021-02-06 19:11:53,14.6333,99.1,295.46,53,0,1.19
